"id","text","author","headline","profileUrl","timestamp","likes","comments","searchQuery","likesParsed","commentsParsed","engagement","isLead","leadScore","hotLead","ciComplaints","potentialCodemagicLead","hiring","question","stack","company","leadType"
"urn:li:activity:7258795084756762625","The GitHub iOS team has optimized iOS app testing by reducing CI pipeline time through new runner features! they achieved faster test execution, better resource efficiency, and a more reliable workflow. 

This update shortens feedback loops, improving iOS developers' productivity and overall app quality. 

Apple silicon hosts allowed the team to scale their jobs out across many shorter, faster steps, with GitHub Actions abstracting over the complexity of distributing CI jobs.

Additionally, they divided each module’s CI into two separate steps, build and test, using xcodebuild’s build-without-testing and test-without-building. 

This helped the team identify long-running unit tests or highlight fast unit tests that finished in seconds, saving time by focusing only on building or testing when needed.

Check out GitHub’s blog to see how they implemented these advancements and the impact on iOS CI/CD workflows. 
https://lnkd.in/dVbeBte2

Learn how the GitHub Mobile Team automates their release process with GitHub Actions.
https://lnkd.in/dfvvyEv2


hashtag
#github 
hashtag
#ios 
hashtag
#mobile 
hashtag
#cicd 
hashtag
#githubactions
…more","","Software Engineering Manager, Quality & Platform Enablement | Book Author (Mobile DevOps)
Software Engineering Manager, Quality & Platform Enablement | Book Author (Mobile DevOps)","https://www.linkedin.com/in/moataz-nabil?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAANAnJcBXmtvjAS91s_3b_6NSE15eHP2fac","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn","142","2 comments","github actions ios",142,2000000,4000142,true,19,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7333891516597260288","""MAUI app ready for release. 'Just a few manual steps,' you tell yourself. Six hours later...""

We've all been in this exact situation. After weeks of hard work on your MAUI app update, release day arrives. You're excited to ship your polished features.
""The deployment is straightforward,"" you think. ""Just build for iOS, handle certificates, sign Android, upload to stores...""

Then deployment reality hits:
 ❌ iOS certificates expire at the worst moment
 ❌ Android keystore stops working mysteriously
 ❌ Manual uploads fail halfway through
 ✅ You're still troubleshooting at midnight

GitHub Actions eliminates every single manual step and turns deployment nightmares into boring, reliable automation.

Swipe through for the complete CI/CD setup that transforms your MAUI releases from chaos to clockwork ↓

What's your worst MAUI deployment story? Share your release day horror stories below 👇


hashtag
#MAUI 
hashtag
#DotNetMAUI 
hashtag
#CICD 
hashtag
#GitHubActions 
hashtag
#DevOps 
hashtag
#MobileDevelopment
…more","","Building in Public | Sharing my learnings about development, marketing and sales.
Building in Public | Sharing my learnings about development, marketing and sales.","https://www.linkedin.com/in/max-mannstein?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD_E-zQB9xxyYhWvJpcm01QtIEhoAEqb6HM","9mo • 
 
9 months ago • Visible to anyone on or off LinkedIn","121","12 comments","github actions ios",121,12000000,24000121,true,25,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[]","","CI Pain"
"urn:li:activity:7422568922371129344","Good morning LinkedIn!

In the last two weeks I've set up simple automated builds for my Unity project in GitHub Actions: PC, Android, iOS, MacOS, and WebGL.

Most indie devs won't need this. If you're targeting PC only, running a local build is easy, it's low complexity. However, this changes when you start supporting a game on multiple platforms...

With GitHub Actions, you define jobs in code - which means jobs are easy to share!

So if you're an indie with,

1. A small project in Unity.
2. A code base in GitHub.
3. An interest in automating your build jobs...

DM me - I'll be happy to share the jobs and a setup guide!

P.S. I've also got jobs that deploy builds to Itch and Steam!
…more","","Founder at Admiral Egg Games, Games Programming Lecturer at SAE Institute
Founder at Admiral Egg Games, Games Programming Lecturer at SAE Institute","https://www.linkedin.com/in/chris-alexander-251a4279?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABC0mt0BRfSID-h2i6fdBs5B99NllPL4tq0","1mo • Edited • 
 
1 month ago • Edited • Visible to anyone on or off LinkedIn","31","4 comments","github actions ios",31,4000000,8000031,true,12,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","Admiral Egg Games, Games Programming Lecturer at SAE Institute
Founder at Admiral Egg Games, Games Programming Lecturer at SAE Institute","CI Pain"
"urn:li:activity:7368317237243346946","🌟 Boost Your Flutter Workflow with CI/CD
 🚀 Every commit → Automated build & release
 🔧 Powered by GitHub Actions
 📱 Works for Android & iOS
 ⚡ Saves time + reduces release stress

🔹 CI/CD Flow:
 1️⃣ Push to GitHub
 2️⃣ Run tests ✅
 3️⃣ Build APK 📦 & IPA 🍏
 4️⃣ Upload artifacts / Release 🚀

🔹 Why It Matters?
 ✅ Faster releases
 ✅ Consistent builds
 ✅ Early bug detection
 ✅ Happy developers & users 🎉
📑 Full step-by-step Flutter CI/CD Documentation attached.


hashtag
#Flutter 
hashtag
#CI_CD 
hashtag
#GitHubActions 
hashtag
#MobileDev 
hashtag
#DevOps
…more","","Flutter | Android | IOS
Flutter | Android | IOS","https://www.linkedin.com/in/shahoriar-nahid?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACgd5o4Brd8Thvpw1O0VBd0aQgTJ_f9LnkI","6mo • 
 
6 months ago • Visible to anyone on or off LinkedIn","82","4 comments","github actions ios",82,4000000,8000082,true,27,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[""flutter""]","","CI Pain"
"urn:li:activity:7393610979382743040","If you are using FVM in your Flutter applications and want to integrate it into your GitHub Actions CI/CD pipeline, this setup provides a reliable way to ensure consistent Flutter versions during automated builds. Leveraging FVM inside GitHub Actions eliminates version drift, keeps local and CI environments aligned, and reduces build-related failures across platforms.

To set this up
• Inside your project, create a .github/workflows folder if it does not exist.
• Create a new .yml file inside that folder (for example, ci.yml).
• Add the following workflow configuration into the file.

Important Note about iOS Builds: In this example, I'm using --no-codesign for the iOS build because I don't have proper code signing certificates and provisioning profiles set up in my GitHub Actions environment. This allows the build to complete successfully without code signing requirements. You need to remove --no-codesign to actually generate an IPA file.

Example: https://lnkd.in/deBqUSST


hashtag
#Flutter 
hashtag
#FVM 
hashtag
#GitHubActions 
hashtag
#FlutterDevelopers 
hashtag
#MobileDevelopment 
hashtag
#CICD 
hashtag
#Automation
…more","","Senior Flutter Developer at Osous Technology LLC | Artificial Intelligence Engineer
Senior Flutter Developer at Osous Technology LLC | Artificial Intelligence Engineer","https://www.linkedin.com/in/ali-deeb-62b1561a5?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAC_l3QMBAI1pVcIe3EjeyEUwRBfpynQtBZ0","3mo • 
 
3 months ago • Visible to anyone on or off LinkedIn","17","2 comments","github actions ios",17,2000000,4000017,true,20,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""leveraging fvm inside github actions eliminates version drift, keeps local and ci environments aligned, and reduces build-related failures across platforms""}",true,false,false,"[""flutter""]","Osous Technology LLC","CI Pain"
"urn:li:activity:7375116676108828672","I paused KMP because I didn’t have a Mac. CI just removed that blocker 👇

I migrated an Android codebase to Kotlin Multiplatform (KMP) and set up CI on macos-14 runners (GitHub Actions). The iOS side builds cleanly in CI (no local Mac). This is a first milestone, not “full iOS support.”

What’s shipping (Debug):
 • shared-debug-xcframework: universal bundle (sim + device) to Embed & Sign in Xcode.
 • shared-ios-sim-framework: simulator-only .framework for quick wiring.
 • Gradle steps compile device + simulator, run sim tests, and assemble the XCFramework.

Why this matters:
 • Validate iOS build health early and unblock shared-module work.
 • Keep velocity on Windows/Linux; defer hardware spend.
 • Produce reproducible artifacts.

Next step: add a minimal iOS container that calls the shared App() entry point to prove end-to-end delivery. Release builds + SPM binary target come after.

TL;DR: iOS compilation via CI on macOS runners; XCFramework + sim framework artifacts ready for Xcode.

Question: Any gotchas when wiring a Debug XCFramework into a thin Xcode shell, or tips for scaling Kotlin/Native caches on CI?


hashtag
#KotlinMultiplatform 
hashtag
#AndroidDev 
hashtag
#iOS 
hashtag
#CI 
hashtag
#GitHubActions
…more","","Android | Kotlin, Jetpack Compose, MVVM | Published Apps
Android | Kotlin, Jetpack Compose, MVVM | Published Apps","https://www.linkedin.com/in/abizer-rampurawala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADRY2ZoB-wfHRZggdLlTPKvZt2oNSsdsQ4Q","5mo • 
 
5 months ago • Visible to anyone on or off LinkedIn","21","3 comments","github actions ios",21,3000000,6000021,true,19,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[""kotlin""]","","CI Pain"
"urn:li:activity:7389895543856140289","Testing Flutter Apps on iOS from a Windows Machine: A Simple Hack! 🚀📱
As a developer working cross-platform with Flutter, we know the struggle: testing your app on an iOS device without a macOS machine can be a real challenge, especially when you're developing on Windows. 😅
But here's a neat trick I've discovered that allows you to build and test your Flutter app on an iOS device, even if you're working on a Windows machine! 🖥️➡️📱
Solution:
1. GitHub Actions Workflow: You can set up a GitHub Actions CI/CD workflow to automatically build an IPA file (iOS App) when you push your code or manually. This process will save you tons of time and effort.
Sideloadly: After building the IPA file, you can sideload the app onto your iPhone using 
2. Sideloadly: a tool that lets you install and test apps without needing a macOS machine.
This method doesn't just make testing on iOS more accessible but also streamlines the development process for those of us who don't have access to a Mac for Xcode. 🛠️

⚡ Why is this useful?
 ✓ No need for a macOS machine to test iOS builds.
 ✓ Streamlined CI/CD process with GitHub Actions.
If you’re working cross-platform and facing this issue, give this a shot! However, I’m also curious has anyone else faced similar challenges or found other methods for testing iOS apps without a Mac? 🤔

hashtag
#Flutter 
hashtag
#CrossPlatformDevelopment 
hashtag
#GitHubActions 
hashtag
#iOS 
hashtag
#WindowsDev 
hashtag
#AppDevelopment 
hashtag
#Sideloadly 
hashtag
#DevTips
…more","","Android Developer | Web Developer | Graphic Designer | Miiltoo Tech
Android Developer | Web Developer | Graphic Designer | Miiltoo Tech","https://www.linkedin.com/in/abditwayessa?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAC00zEQBPWudbvUuH2GifvrCP19OGHXcQso","4mo • 
 
4 months ago • Visible to anyone on or off LinkedIn","16","2 comments","github actions ios",16,2000000,4000016,true,24,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[""flutter""]","","CI Pain"
"urn:li:activity:7193526834003660801","It's time for the second episode of the series about deploying a 
hashtag
#KotlinMultiplatform app with GitHub Actions on Google Play, App Store for iOS and macOS, and GitHub releases for macOS. 

Today's episode is all about 
hashtag
#iOS.
…more","","Mobile Engineer (Android & iOS) | GDE Android
Mobile Engineer (Android & iOS) | GDE Android","https://www.linkedin.com/in/marco-gomiero?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABdw2kABllhHhoZOEPWOV6t_l8Ji9VmFDHc","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn","50","5 comments","github actions ios",50,5000000,10000050,true,10,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[""kotlin""]","","CI Pain"
"urn:li:activity:7303491774608486401","🚀 Automating Multi-Platform Builds with GitHub Actions 🌍📦
Imagine pushing your code once and having it seamlessly built for Windows, macOS, Linux, iOS, and Android—without manual intervention! This is the power of CI/CD automation with GitHub Actions. 🛠️
This diagram showcases a GitHub-driven CI/CD pipeline that automates multi-platform builds. Here's how it works:
✅ A developer pushes code to GitHub
 ✅ GitHub Actions triggers workflows for different environments
 ✅ Builds are generated for Windows, macOS, Linux, iOS, and Android
 ✅ The artifacts are packaged and prepared for deployment
 ✅ Mobile builds are directly pushed to the App Store and Google Play 📲
Why does this matter?
 💡 Efficiency – No more manual builds for each platform
 💡 Consistency – Ensures uniform deployments across all OS
 💡 Speed – Reduces release cycles from days to minutes
 💡 Scalability – Supports teams working on diverse platforms
This is the real power of DevOps automation in action! Have you implemented GitHub Actions for multi-platform builds yet? Share your experiences!

hashtag
#DevOps 
hashtag
#GitHubActions 
hashtag
#CICD 
hashtag
#Automation 
hashtag
#SRE 
hashtag
#C2C 
hashtag
#DigitalTransformation #CloudComputing#InfoDataWorx
…more","","Site Reliability Engineer | DevOps Engineer | AWS, Azure, GCP |Kubernetes,Docker |Terraform ,Ansible |Puppet |Chef |Prometheus,Grafana | Dynatrace |ELK Stack| Splunk |App Dynamics |Data Dog |New Relic |Jenkins,GITHUB |
Site Reliability Engineer | DevOps Engineer | AWS, Azure, GCP |Kubernetes,Docker |Terraform ,Ansible |Puppet |Chef |Prometheus,Grafana | Dynatrace |ELK Stack| Splunk |App Dynamics |Data Dog |New Relic |Jenkins,GITHUB |","https://www.linkedin.com/in/manasa-vch?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAC2ddMQBpr2lsCKcQagCxVr92kkh8t8L-GY","11mo • 
 
11 months ago • Visible to anyone on or off LinkedIn","24","1 comment","github actions ios",24,1000000,2000024,true,24,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[]","","CI Pain"
"urn:li:activity:7401478843485552642","I have recently been exploring mobile development workflows, and one area I wanted to understand better is how to automate builds for both Android and iOS. While learning, I documented the steps and concepts that helped me set up a basic CI/CD pipeline using GitHub Actions.
I compiled these notes into a guide that explains the process in a straightforward way, including:
• Configuring Android (Gradle) and iOS (Xcode) builds
 • Setting up GitHub Actions workflows
 • Managing build artifacts and basic caching
 • Simple workflow examples that can be used as a starting point
 • Key points and challenges I encountered along the way
If you are also learning CI/CD or exploring mobile automation for the first time, this guide may serve as a helpful reference.
You can read it here:
 https://lnkd.in/d7eH6tiv
I’m continuing to learn, and I welcome any suggestions or feedback.
Ankit Mehra Kausar Mehra Manoj Kumar (MK) TechRBM pardeep singh Sunil Singh HANSIKA MEHINDRU Divyajot Angrish Rajinder Sharma Ridhima Meenakshi Sharma Rahul Kumar Bishesh Dhiman Rajjan Yadav Vibhav kumar Ritesh Grover 
hashtag
#android 
hashtag
#ios 
hashtag
#githubactions 
hashtag
#cicd 
hashtag
#mobiledevelopment 
hashtag
#learning
…more","","Sr. Software Engineer at TechRBM
Sr. Software Engineer at TechRBM","https://www.linkedin.com/in/iampunkajjdaas?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAuzILgBZ3oFupoKrHn1Ke3CY2_UHq5xDcg","3mo • 
 
3 months ago • Visible to anyone on or off LinkedIn","14","2 comments","github actions ios",14,2000000,4000014,true,15,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","TechRBM
Sr. Software Engineer at TechRBM","CI Pain"
"urn:li:activity:7420436571490885632","Everything old is new again. This is fascinating. A previous team of mine dropped a Mac mini on each of the senior devs’ (remote) desks. We used them to run GitHub actions for iOS builds. Distributed. Redundant. Way cheaper than GitHub’s cloud runners, and a lot faster.
…more","","iOS Architect with 15+ Years of Native Apple platform Design and Development Experience in Swift (including SwiftUI and Swift Concurrency) and Objective-C. I've successfully built and launched over a dozen apps.
iOS Architect with 15+ Years of Native Apple platform Design and Development Experience in Swift (including SwiftUI and Swift Concurrency) and Objective-C. I've successfully built and launched over a dozen apps.","https://www.linkedin.com/in/ericdelabar?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAACNhWwBbfiACkMlgK2-SSJ0MygIvAt8Nos","1mo • 
 
1 month ago • Visible to anyone on or off LinkedIn","15","1 comment","github actions ios",15,1000000,2000015,true,12,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7351578273270665216","ايه الأخبار يا شباب
الفترة دي بدوّر على فرصة شغل أحسن انا خبرة حوالي 3 سنين في فلاتر بالإضافة للباك إند ديفيلوبمنت بـ dotnet, EF-Core, Sql Server كمان تاسكات ال DevOps زي التعامل مع لينكس وbash وnginx وال containerization ب docker , docker compose و ال CI platforms زي Github Actions و Circle CI

دة فيديو من موديول من ضمن موديولز آخر بروجيكت اشتغلت عليه كان android, iOS, Desktop كان الscope الرئيسي بتاعه تعليم الأطفال بال gamification الفيديو بيوضح شوية من ال interactive games الي عملتها بflutter والي كان فيها قدر كبير من الـ animations و ال dynamic layout والكثير من الpolymorphism 😀

الresume بتاعي موجود على البروفايل وكمان لو حد حابب ممكن أبعتهوله dm
…more","","Senior Software Engineer @ Rabbit | Flutter | .NET
Senior Software Engineer @ Rabbit | Flutter | .NET","https://www.linkedin.com/in/hossam-gamal-1b806a219?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADcA-pwBafZadx5jMqWyLy4Ipl2tTu5GMdk","7mo • Edited • 
 
7 months ago • Edited • Visible to anyone on or off LinkedIn","224","82 comments","github actions ios",224,82000000,164000224,true,18,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[""flutter""]","Rabbit","CI Pain"
"urn:li:activity:7333567690302791680","🚀 CI/CD Integration Complete with GitHub Actions! 🔧

I'm thrilled to share that I’ve successfully set up CI/CD pipelines using GitHub Actions for my latest project! 🎉

This milestone significantly enhances our development workflow by enabling:
✅ Faster and more reliable build processes
 ✅ Automated testing to ensure high code quality
 ✅ Seamless deployments triggered by every push
 ✅ Fewer manual steps, boosting productivity and confidence
🔁 Key Highlights:
✔️ Automatic build and test execution on every pull request
 ✔️ Lint checks to maintain consistent and clean code
 ✔️ One-click deployment to staging/production environments
 ✔️ Custom workflows tailored for different branches
🧰 Tech Stack:
 GitHub Actions
 Flutter
 Android / iOS

With CI/CD now integrated, every push becomes a step closer to production—with speed, safety, and consistency. 💪


hashtag
#GitHubActions 

hashtag
#CICD 

hashtag
#Automation 

hashtag
#SoftwareDevelopment 

hashtag
#Flutter 

hashtag
#Deployment 

hashtag
#Productivity 

hashtag
#Teamwork
…more","","Android || Flutter || FlutterFlow
Android || Flutter || FlutterFlow","https://www.linkedin.com/in/sudipta-samanta-50947211b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB3KZ1kB4gLmvcLAdK7QXUa32XDLnmOXX5A","9mo • 
 
9 months ago • Visible to anyone on or off LinkedIn","24","1 comment","github actions ios",24,1000000,2000024,true,22,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[""flutter""]","","CI Pain"
"urn:li:activity:7406361534106546177","Happy Monday connections!
We are looking for Senior level talent who are Malvern, PA locals for the following positions-

---Sr. iOS Tech Lead
 with demonstrated experience with software engineering fundamentals including object-oriented design, data structures, dependency injection, testable code, and algorithms
· Latest iOS SDK / XCode
· Swift 5
· CI/CD Pipeline (GitHub Actions / Fastlane)
· Git (GitHub)
· Honeycomb
· Splunk

---React Native Architect
with experience to lead the React Native adoption for an existing complex native iOS and Android app, using brownfield approach
-Experience with React Native for web.
-Demonstrated ability to contribute to and maintain shared cross-platform design systems.
-Hands-on expertise with Expo SDK, EAS Build/Submit/Update, and OTA delivery workflows.
-Familiarity with app distribution platforms (TestFlight, Google Play Console) and automated release pipelines.
-Understanding of CI/CD processes, including GitHub Actions and EAS Build.

----In person interviews---Hybrid onsite

Jina.pattanaik@randstaddigital.com
…more","","Sales, Recruitment, Business Development & Marketing Professional Also, a PROUD MOM of A U.S. MARINE!
Sales, Recruitment, Business Development & Marketing Professional Also, a PROUD MOM of A U.S. MARINE!","https://www.linkedin.com/in/jina-mehta-pattanaik-33321019?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAPEutcB6D46voAB53IcTh4yyd3QFEfC4g0","2mo • 
 
2 months ago • Visible to anyone on or off LinkedIn","35","5 comments","github actions ios",35,5000000,10000035,true,30,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,true,false,"[""react native"",""swift"",""expo""]","","CI Pain"
"urn:li:activity:7322925297262088195","🚀 We’re Hiring: iOS Developer - II
Passionate about building world-class iOS applications? We’re looking for an iOS Developer - II with 4–8 years of experience to join our team and help shape the future of impactful mobile experiences.

What You’ll Do:

🔹 Develop high-performance iOS apps
 🔹 Design scalable app architectures
 🔹 Optimize CI/CD pipelines
 🔹 Conduct code reviews and ensure best practices
 🔹 Mentor junior developers
 🔹 Monitor app performance and resolve issues
 🔹 Stay updated on the latest iOS trends

What We’re Looking For:

✅ Expertise in Swift (Objective-C a plus)
 ✅ Experience with SwiftUI and scalable app architecture
 ✅ Proficiency in Git, GitHub Actions, and CI/CD
 ✅ Strong problem-solving skills
 ✅ Proactive, detail-oriented, and a great team player

Why Join Us?
✔ Work on innovative, high-impact projects
 ✔ Be part of a collaborative team
 ✔ Shape the future of mobile experiences

Ready to take the next step?
📩 How to Apply:
Send your resume to nidhi.gupta1@oyorooms.com.


hashtag
#iOSDeveloper 
hashtag
#Swift 
hashtag
#MobileDevelopment 
hashtag
#TechJobs 
hashtag
#HiringNow 
hashtag
#DeveloperJobs 
hashtag
#iOSJobs 
hashtag
#TechCareers 
hashtag
#JoinOurTeam
…more","","Strategic Talent Acquisition Expert | Tech, Product, Corporate & Leadership Recruitment | Ex-OYO,Ex-InfoEdge -Naukri ,Ex- IndiaMART
Strategic Talent Acquisition Expert | Tech, Product, Corporate & Leadership Recruitment | Ex-OYO,Ex-InfoEdge -Naukri ,Ex- IndiaMART","https://www.linkedin.com/in/nidhi-gupta-52548a5b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAy07m0Bl3MeHG_h5kTiyIvwX1av6aWva_s","10mo • Edited • 
 
10 months ago • Edited • Visible to anyone on or off LinkedIn","50","1 comment","github actions ios",50,1000000,2000050,true,30,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,true,true,"[""swift""]","","CI Pain"
"urn:li:activity:7363857460261978112","⚡ CI/CD in Flutter with GitHub Actions
Building Flutter apps for mobile, web, and even desktop? 🚀
 Then CI/CD (Continuous Integration & Deployment) isn’t optional — it’s essential.
With GitHub Actions, you can:
 ✅ Automatically test your Flutter code on every push
 ✅ Build apps for Android, iOS, Web, and Desktop
 ✅ Release executables or upload builds without manual steps
At CourseCasts, we’ve published a new guide that walks you through:
Setting up Flutter CI pipelines with GitHub Actions
Extending workflows for desktop apps (Windows, macOS, Linux)
Adding deployment to app stores or GitHub releases
💡 Whether you’re a student or a professional developer, learning CI/CD will make your Flutter projects more reliable, scalable, and production-ready. 
hashtag
#Flutter 
hashtag
#CICD 
hashtag
#GitHubActions 
hashtag
#MobileDevelopment 
hashtag
#DesktopApps 
hashtag
#CourseCasts
…more","","586 followers
586 followers","https://www.linkedin.com/company/course-casts/posts","6mo • 
 
6 months ago • Visible to anyone on or off LinkedIn","3","0","github actions ios",3,0,3,true,23,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,true,"[""flutter""]","","CI Pain"
"urn:li:activity:7362970371232272384","i won’t cease to repeat it

it’s 2025, git forges have already solved ci, and solved it in a way you can bring runners from third-party companies like Namespace 

there’s no reason to adopt a mobile ci, or mobile devops, because that’s just a marketing tool that companies are using to stay afloat.

stay in your git forge, have access to their ecosystem of steps and better developer experience, and if their agents are not suitable enoufg, check out Namespace offering.

Pol Piella and his team moved back to github actions for a reason. you can’t compete with github actions in developer experience…
…more","","Software crafter and entrepreneur
Software crafter and entrepreneur","https://www.linkedin.com/in/pedro-pi%C3%B1era-buendia-9765a9125?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB7guCoBYLOv777b0c406zD5l25kOXJZZRI","6mo • 
 
6 months ago • Visible to anyone on or off LinkedIn","4","0","github actions ios",4,0,4,true,3,false,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7430516389322469377","Automating Deployments: Building a CI/CD Pipeline for AWS Containerized Apps!

I built a fully automated CI/CD pipeline for a containerized web application, taking it from local development to production on AWS.

This project let me put all the pieces together:

✅Containerizing the app with Docker
✅Managing images in Amazon ECR
✅Deploying serverless containers on Amazon ECS Fargate
✅Exposing the app via an Application Load Balancer
✅Automating deployments with GitHub Actions

Seeing the pipeline in action, every push automatically building, shipping, and deploying the app, really reinforced how modern DevOps workflows ensure fast, reliable, and repeatable releases.

👉 https://lnkd.in/eeTnwJhr


hashtag
#DevOps 
hashtag
#AWS 
hashtag
#CICD 
hashtag
#Docker 
hashtag
#CloudEngineering 
hashtag
#ContinuousDelivery
…more","","3x AWS Certified | Aspiring AWS Cloud & DevOps Engineer | AI enthusiast | AWS She Builds Mentee | Cloud Whistler Community member| DevOps Micro-Internship
3x AWS Certified | Aspiring AWS Cloud & DevOps Engineer | AI enthusiast | AWS She Builds Mentee | Cloud Whistler Community member| DevOps Micro-Internship","https://www.linkedin.com/in/marzena-pugo-4721275?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAADob9YB22tyr8S5mCtxSfv5h7YF8FsQHJQ","1w • 
 
1 week ago • Visible to anyone on or off LinkedIn","14","0","deploy android app",14,0,14,true,12,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[""expo""]","","CI Pain"
"urn:li:activity:7433187933412642816","“It works on my machine” is not a deployment strategy.

While working with microservices, containerizing applications using Docker eliminated environment inconsistencies across development, testing, and production. Combined with Jenkins CI/CD pipelines and AWS deployments, we automated builds, testing, and releases , reducing manual errors and improving stability.
The biggest lesson? Writing scalable code is only half the job. Understanding deployment pipelines and cloud infrastructure makes you a more complete backend engineer.
Backend development doesn’t stop at APIs which it extends to reliability and automation.

What’s one DevOps skill that changed the way you build systems?

hashtag
#Java 
hashtag
#AWS 
hashtag
#Docker 
hashtag
#CICD 
hashtag
#CloudNative 
hashtag
#BackendDevelopment
…more","","Senior Software Engineer | Java | Spring Boot | AWS | Kubernetes | CI/CD | Terraform | GitOps
Senior Software Engineer | Java | Spring Boot | AWS | Kubernetes | CI/CD | Terraform | GitOps","https://www.linkedin.com/in/jyothi-reddy-567ab1369?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFt3DN8BT-ylvRLNc_8ORxZtXex5Z1UD5u8","5d • 
 
5 days ago • Visible to anyone on or off LinkedIn","2","0","deploy ios app",2,0,2,true,18,true,"{""platformsMentioned"":[""jenkins""],""ciComplaintText"":""""}",true,false,true,"[]","","CI Pain"
"urn:li:activity:7432914866899763200","🚀 Building Reliable Software Delivery with CI/CD on AWS ☁️⚙️

Deploying an application is one thing — delivering it reliably and consistently is another.

To deepen my DevOps capabilities alongside my cloud engineering focus, I implemented an end-to-end CI/CD pipeline that automates the delivery of a containerized application from source code to Kubernetes on AWS.

This article explores how Jenkins, Docker, AWS ECR, and EKS work together to create a repeatable, production-ready delivery workflow.

Key highlights include:

⚙️ Automated versioning for traceable deployments

 🐳 Immutable container image tagging for consistency

 ☸️ Kubernetes deployment to AWS EKS

 🔐 Secure credential management and repeatable builds

 🔁 Git version alignment with running workloads

The result is a delivery pipeline that improves reliability, traceability, and deployment confidence.


hashtag
#AWS 
hashtag
#DevOps 
hashtag
#Kubernetes 
hashtag
#CloudComputing 
hashtag
#CICD 
hashtag
#Docker 
hashtag
#EKS 
hashtag
#CloudEngineering 
hashtag
#Automation 
hashtag
#PlatformEngineering
…more","","Cloud & DevOps Engineer | AWS | Terraform | Kubernetes | CI/CD | IAM & Cloud Security | AWS Certified
Cloud & DevOps Engineer | AWS | Terraform | Kubernetes | CI/CD | IAM & Cloud Security | AWS Certified","https://www.linkedin.com/in/priscillasalvador?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACYC9CABY11a1BajwK0cs8I8-P6-Em2WIak","6d • 
 
6 days ago • Visible to anyone on or off LinkedIn","5","1 comment","deploy ios app",5,1000000,2000005,true,16,true,"{""platformsMentioned"":[""jenkins""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
